key,mol_id,en_id
CHEMBL4594229::en2_A2:R;A4:S;A6:S;A7:R;A9:S;A11:S;A13:S;A16:S;A18:S;A20:R;A22:S;A30:S;A32:S;A34:R;A36:S,CHEMBL4594229,2
CHEMBL4594229::en3_A2:S;A4:R;A6:S;A7:R;A9:R;A11:R;A13:R;A16:S;A18:S;A20:R;A22:S;A30:S;A32:S;A34:S;A36:R,CHEMBL4594229,3
CHEMBL4594229::en4_A2:S;A4:S;A6:R;A7:S;A9:S;A11:R;A13:S;A16:S;A18:R;A20:R;A22:R;A30:R;A32:S;A34:S;A36:S,CHEMBL4594229,4
CHEMBL4594246::en0_A15:R;A18:S;A22:R;A23:R;A24:S,CHEMBL4594246,0
CHEMBL4594246::en1_A15:S;A18:S;A22:R;A23:R;A24:S,CHEMBL4594246,1
CHEMBL4594246::en2_A15:R;A18:R;A22:R;A23:R;A24:S,CHEMBL4594246,2
CHEMBL4594246::en3_A15:S;A18:R;A22:R;A23:R;A24:S,CHEMBL4594246,3
CHEMBL4594246::en4_A15:R;A18:S;A22:S;A23:R;A24:S,CHEMBL4594246,4
CHEMBL4594250::en0_A13:R,CHEMBL4594250,0
CHEMBL4594250::en1_A13:S,CHEMBL4594250,1
CHEMBL4594254::en0_A2:S,CHEMBL4594254,0
CHEMBL4594254::en1_A2:R,CHEMBL4594254,1
CHEMBL4594254::en2_A2:S,CHEMBL4594254,2
CHEMBL4594254::en3_A2:R,CHEMBL4594254,3
CHEMBL4594257::en0_A5:S;A8:S;A12:R;A16:R,CHEMBL4594257,0
CHEMBL4594257::en1_A5:R;A8:S;A12:R;A16:R,CHEMBL4594257,1
CHEMBL4594257::en2_A5:S;A8:R;A12:R;A16:R,CHEMBL4594257,2
CHEMBL4594257::en3_A5:R;A8:R;A12:R;A16:R,CHEMBL4594257,3
CHEMBL4594257::en4_A5:S;A8:S;A12:S;A16:R,CHEMBL4594257,4
CHEMBL4594258::en0_A4:R,CHEMBL4594258,0
CHEMBL4594258::en1_A4:S,CHEMBL4594258,1
CHEMBL4594266::en0_A2:R;A28:R;A42:S,CHEMBL4594266,0
CHEMBL4594266::en1_A2:S;A28:R;A42:S,CHEMBL4594266,1
CHEMBL4594266::en2_A2:R;A28:S;A42:S,CHEMBL4594266,2
CHEMBL4594266::en3_A2:S;A28:S;A42:S,CHEMBL4594266,3
CHEMBL4594266::en4_A2:R;A28:R;A42:R,CHEMBL4594266,4
CHEMBL4594274::en0_A12:R,CHEMBL4594274,0
CHEMBL4594274::en1_A12:S,CHEMBL4594274,1
CHEMBL4594280::en0_A5:S;A10:R;A18:S;A33:S;A36:R,CHEMBL4594280,0
CHEMBL4594280::en1_A5:R;A10:R;A18:S;A33:S;A36:R,CHEMBL4594280,1
CHEMBL4594280::en2_A5:S;A10:S;A18:S;A33:S;A36:R,CHEMBL4594280,2
CHEMBL4594280::en3_A5:R;A10:S;A18:S;A33:S;A36:R,CHEMBL4594280,3
CHEMBL4594280::en4_A5:S;A10:R;A18:R;A33:S;A36:S,CHEMBL4594280,4
CHEMBL4594290::en0_A4:R;A7:S;A12:S,CHEMBL4594290,0
CHEMBL4594290::en1_A4:S;A7:R;A12:S,CHEMBL4594290,1
CHEMBL4594290::en2_A4:S;A7:S;A12:R,CHEMBL4594290,2
CHEMBL4594290::en3_A4:R;A7:R;A12:R,CHEMBL4594290,3
CHEMBL4594304::en0_A7:S,CHEMBL4594304,0
CHEMBL4594304::en1_A7:R,CHEMBL4594304,1
CHEMBL4594348::en0_A8:R,CHEMBL4594348,0
CHEMBL4594348::en1_A8:S,CHEMBL4594348,1
CHEMBL4594351::en0_A22:R;A27:S,CHEMBL4594351,0
CHEMBL4594351::en1_A22:S;A27:S,CHEMBL4594351,1
CHEMBL4594351::en2_A22:R;A27:R,CHEMBL4594351,2
CHEMBL4594351::en3_A22:S;A27:R,CHEMBL4594351,3
CHEMBL4594352::en0_A2:R;A6:S,CHEMBL4594352,0
CHEMBL4594352::en1_A2:S;A6:S,CHEMBL4594352,1
CHEMBL4594352::en2_A2:R;A6:R,CHEMBL4594352,2
CHEMBL4594352::en3_A2:S;A6:R,CHEMBL4594352,3
CHEMBL4594368::en0_A11:S;A13:S;A15:S;A18:S;A22:R,CHEMBL4594368,0
CHEMBL4594368::en1_A11:R;A13:S;A15:S;A18:S;A22:R,CHEMBL4594368,1
CHEMBL4594368::en2_A11:S;A13:R;A15:S;A18:S;A22:R,CHEMBL4594368,2
CHEMBL4594368::en3_A11:R;A13:R;A15:S;A18:S;A22:R,CHEMBL4594368,3
CHEMBL4594368::en4_A11:S;A13:S;A15:R;A18:S;A22:R,CHEMBL4594368,4
CHEMBL4594369::en0_A7:S;A9:R;A16:S;A18:R,CHEMBL4594369,0
CHEMBL4594369::en1_A7:R;A9:R;A16:S;A18:R,CHEMBL4594369,1
CHEMBL4594369::en2_A7:S;A9:S;A16:S;A18:R,CHEMBL4594369,2
CHEMBL4594369::en3_A7:R;A9:S;A16:S;A18:R,CHEMBL4594369,3
CHEMBL4594369::en4_A7:S;A9:R;A16:R;A18:R,CHEMBL4594369,4
CHEMBL4594370::en0_A6:S;A8:S;A10:S;A13:S;A17:R,CHEMBL4594370,0
CHEMBL4594370::en1_A6:R;A8:S;A10:S;A13:S;A17:R,CHEMBL4594370,1
CHEMBL4594370::en2_A6:S;A8:R;A10:S;A13:S;A17:R,CHEMBL4594370,2
CHEMBL4594370::en3_A6:R;A8:R;A10:S;A13:S;A17:R,CHEMBL4594370,3
CHEMBL4594370::en4_A6:S;A8:S;A10:R;A13:S;A17:R,CHEMBL4594370,4
CHEMBL4594372::en0_A6:R;A11:S;A15:S,CHEMBL4594372,0
CHEMBL4594372::en1_A6:S;A11:S;A15:S,CHEMBL4594372,1
CHEMBL4594372::en2_A6:R;A11:R;A15:S,CHEMBL4594372,2
CHEMBL4594372::en3_A6:S;A11:R;A15:S,CHEMBL4594372,3
CHEMBL4594372::en4_A6:R;A11:S;A15:R,CHEMBL4594372,4
CHEMBL4594373::en0_A4:R;A6:R;A9:S;A13:R;A21:S;A23:S,CHEMBL4594373,0
CHEMBL4594373::en1_A4:S;A6:R;A9:S;A13:R;A21:S;A23:S,CHEMBL4594373,1
CHEMBL4594373::en2_A4:R;A6:S;A9:S;A13:R;A21:S;A23:S,CHEMBL4594373,2
CHEMBL4594373::en3_A4:S;A6:S;A9:S;A13:R;A21:S;A23:S,CHEMBL4594373,3
CHEMBL4594373::en4_A4:R;A6:R;A9:R;A13:R;A21:S;A23:S,CHEMBL4594373,4
CHEMBL4594374::en0_A1:R;A10:S;A11:S;A12:R;A15:R;A17:R;A19:S;A21:S;A29:S,CHEMBL4594374,0
CHEMBL4594374::en1_A1:S;A10:S;A11:S;A12:R;A15:R;A17:R;A19:S;A21:S;A29:S,CHEMBL4594374,1
CHEMBL4594374::en2_A1:R;A10:R;A11:S;A12:R;A15:R;A17:R;A19:S;A21:S;A29:S,CHEMBL4594374,2
CHEMBL4594374::en3_A1:S;A10:R;A11:S;A12:R;A15:R;A17:R;A19:S;A21:S;A29:S,CHEMBL4594374,3
CHEMBL4594374::en4_A1:R;A10:S;A11:R;A12:R;A15:R;A17:R;A19:S;A21:S;A29:S,CHEMBL4594374,4
CHEMBL4594375::en0_A10:R;A15:S;A19:R,CHEMBL4594375,0
CHEMBL4594375::en1_A10:S;A15:S;A19:R,CHEMBL4594375,1
CHEMBL4594375::en2_A10:R;A15:R;A19:R,CHEMBL4594375,2
CHEMBL4594375::en3_A10:S;A15:R;A19:R,CHEMBL4594375,3
CHEMBL4594375::en4_A10:R;A15:S;A19:S,CHEMBL4594375,4
CHEMBL4594376::en0_A13:R,CHEMBL4594376,0
CHEMBL4594376::en1_A13:S,CHEMBL4594376,1
CHEMBL4594379::en0_A1:R,CHEMBL4594379,0
CHEMBL4594379::en1_A1:S,CHEMBL4594379,1
CHEMBL4594384::en0_A13:R,CHEMBL4594384,0
CHEMBL4594384::en1_A13:S,CHEMBL4594384,1
CHEMBL4594396::en0_A11:R;A13:R;A16:R;A18:S,CHEMBL4594396,0
CHEMBL4594396::en1_A11:S;A13:R;A16:R;A18:S,CHEMBL4594396,1
CHEMBL4594396::en2_A11:R;A13:S;A16:R;A18:S,CHEMBL4594396,2
CHEMBL4594396::en3_A11:S;A13:S;A16:R;A18:S,CHEMBL4594396,3
CHEMBL4594396::en4_A11:R;A13:R;A16:S;A18:S,CHEMBL4594396,4
CHEMBL4594404::en0_A2:S;A6:S;A28:S;A70:S;A72:S;A74:R;A76:R;A78:R;A80:R;A85:S,CHEMBL4594404,0
CHEMBL4594404::en1_A2:R;A6:R;A28:R;A70:R;A72:R;A74:R;A76:R;A78:R;A80:S;A85:S,CHEMBL4594404,1
CHEMBL4594404::en2_A2:R;A6:S;A28:R;A70:R;A72:S;A74:S;A76:R;A78:S;A80:S;A85:S,CHEMBL4594404,2
CHEMBL4594404::en3_A2:S;A6:S;A28:R;A70:S;A72:R;A74:S;A76:S;A78:S;A80:S;A85:R,CHEMBL4594404,3
CHEMBL4594404::en4_A2:S;A6:S;A28:S;A70:R;A72:R;A74:S;A76:S;A78:R;A80:R;A85:S,CHEMBL4594404,4
CHEMBL4594408::en0_A10:S;A12:R;A14:S;A25:S;A30:R,CHEMBL4594408,0
CHEMBL4594408::en1_A10:R;A12:R;A14:S;A25:S;A30:R,CHEMBL4594408,1
CHEMBL4594408::en2_A10:S;A12:R;A14:R;A25:S;A30:R,CHEMBL4594408,2
CHEMBL4594413::en0_A1:S;A6:R,CHEMBL4594413,0
CHEMBL4594413::en1_A1:R;A6:R,CHEMBL4594413,1
CHEMBL4594413::en2_A1:S;A6:S,CHEMBL4594413,2
CHEMBL4594413::en3_A1:R;A6:S,CHEMBL4594413,3
CHEMBL4594425::en0_A5:S,CHEMBL4594425,0
CHEMBL4594425::en1_A5:R,CHEMBL4594425,1
CHEMBL4594426::en0_A21:R,CHEMBL4594426,0
CHEMBL4594426::en1_A21:S,CHEMBL4594426,1
CHEMBL4594431::en0_A15:S;A18:R;A29:S,CHEMBL4594431,0
CHEMBL4594431::en1_A15:S;A18:R;A29:R,CHEMBL4594431,1
CHEMBL4594439::en0_A3:R;A5:R;A7:S;A18:R,CHEMBL4594439,0
CHEMBL4594439::en1_A3:S;A5:R;A7:S;A18:R,CHEMBL4594439,1
CHEMBL4594439::en2_A3:R;A5:S;A7:R;A18:R,CHEMBL4594439,2
CHEMBL4594440::en0_A9:S,CHEMBL4594440,0
CHEMBL4594440::en1_A9:R,CHEMBL4594440,1
CHEMBL4594444::en0_A1:S;A19:S,CHEMBL4594444,0
CHEMBL4594444::en1_A1:R;A19:S,CHEMBL4594444,1
CHEMBL4594444::en2_A1:S;A19:R,CHEMBL4594444,2
CHEMBL4594444::en3_A1:R;A19:R,CHEMBL4594444,3
CHEMBL4594449::en0_A11:R;A17:R;A31:R,CHEMBL4594449,0
CHEMBL4594449::en1_A11:S;A17:R;A31:R,CHEMBL4594449,1
CHEMBL4594449::en2_A11:R;A17:S;A31:R,CHEMBL4594449,2
CHEMBL4594449::en3_A11:S;A17:S;A31:R,CHEMBL4594449,3
CHEMBL4594449::en4_A11:R;A17:R;A31:S,CHEMBL4594449,4
CHEMBL4594620::en0_A5:S;A10:R;A14:S,CHEMBL4594620,0
CHEMBL4594620::en1_A5:R;A10:R;A14:S,CHEMBL4594620,1
CHEMBL4594620::en2_A5:S;A10:S;A14:S,CHEMBL4594620,2
CHEMBL4594620::en3_A5:R;A10:S;A14:S,CHEMBL4594620,3
CHEMBL4594620::en4_A5:S;A10:R;A14:R,CHEMBL4594620,4
CHEMBL4594729::en0_A8:S;A14:R;A16:R,CHEMBL4594729,0
CHEMBL4594729::en1_A8:R;A14:R;A16:R,CHEMBL4594729,1
CHEMBL4594729::en2_A8:S;A14:S;A16:R,CHEMBL4594729,2
CHEMBL4594729::en3_A8:R;A14:S;A16:R,CHEMBL4594729,3
CHEMBL4594729::en4_A8:S;A14:R;A16:S,CHEMBL4594729,4
CHEMBL4596970::en0_A12:S;A19:S,CHEMBL4596970,0
CHEMBL4596970::en1_A12:R;A19:S,CHEMBL4596970,1
CHEMBL4596970::en2_A12:S;A19:R,CHEMBL4596970,2
CHEMBL4596970::en3_A12:R;A19:R,CHEMBL4596970,3
CHEMBL4597193::en0_A19:S;A21:S;A24:R,CHEMBL4597193,0
CHEMBL4597193::en1_A19:R;A21:S;A24:S,CHEMBL4597193,1
CHEMBL4597193::en2_A19:S;A21:R;A24:S,CHEMBL4597193,2
CHEMBL4597193::en3_A19:R;A21:R;A24:R,CHEMBL4597193,3
CHEMBL460289::en0_A6:R;A7:R;A26:R;A28:S,CHEMBL460289,0
CHEMBL460289::en1_A6:S;A7:R;A26:R;A28:S,CHEMBL460289,1
CHEMBL460289::en2_A6:R;A7:S;A26:R;A28:S,CHEMBL460289,2
CHEMBL460289::en3_A6:S;A7:S;A26:R;A28:S,CHEMBL460289,3
CHEMBL460289::en4_A6:R;A7:R;A26:S;A28:S,CHEMBL460289,4
CHEMBL462018::en0_A8:R;A10:R;A17:R;A19:S,CHEMBL462018,0
CHEMBL462018::en1_A8:S;A10:R;A17:R;A19:S,CHEMBL462018,1
CHEMBL462018::en2_A8:R;A10:S;A17:R;A19:S,CHEMBL462018,2
CHEMBL462018::en3_A8:S;A10:S;A17:R;A19:S,CHEMBL462018,3
CHEMBL462018::en4_A8:R;A10:R;A17:S;A19:S,CHEMBL462018,4
CHEMBL4633566::en0_A6:S;A11:S,CHEMBL4633566,0
CHEMBL4633566::en1_A6:R;A11:S,CHEMBL4633566,1
CHEMBL4633566::en2_A6:S;A11:R,CHEMBL4633566,2
CHEMBL4633566::en3_A6:R;A11:R,CHEMBL4633566,3
CHEMBL4633785::en0_A13:S;A15:R,CHEMBL4633785,0
CHEMBL4633785::en1_A13:R;A15:S,CHEMBL4633785,1
CHEMBL4634542::en0_A1:R;A3:R;A9:S;A15:S;A44:S,CHEMBL4634542,0
CHEMBL4634542::en1_A1:S;A3:R;A9:S;A15:S;A44:S,CHEMBL4634542,1
CHEMBL4634542::en2_A1:R;A3:S;A9:S;A15:S;A44:S,CHEMBL4634542,2
CHEMBL4634542::en3_A1:S;A3:S;A9:S;A15:S;A44:S,CHEMBL4634542,3
CHEMBL4634542::en4_A1:R;A3:R;A9:R;A15:S;A44:S,CHEMBL4634542,4
CHEMBL4635331::en0_A5:S;A28:R,CHEMBL4635331,0
CHEMBL4635331::en1_A5:R;A28:R,CHEMBL4635331,1
CHEMBL4635331::en2_A5:S;A28:S,CHEMBL4635331,2
CHEMBL4635331::en3_A5:R;A28:S,CHEMBL4635331,3
CHEMBL463763::en0_A3:R;A5:R;A6:S;A8:S;A9:S;A11:R;A13:R;A18:R;A24:R,CHEMBL463763,0
CHEMBL463981::en0_A4:S,CHEMBL463981,0
CHEMBL463981::en1_A4:R,CHEMBL463981,1
CHEMBL4646510::en0_A11:R;A13:S;A15:S;A25:S,CHEMBL4646510,0
CHEMBL4646510::en1_A11:S;A13:S;A15:S;A25:S,CHEMBL4646510,1
CHEMBL4646510::en2_A11:R;A13:R;A15:S;A25:S,CHEMBL4646510,2
CHEMBL4646510::en3_A11:S;A13:R;A15:S;A25:S,CHEMBL4646510,3
CHEMBL4646510::en4_A11:R;A13:S;A15:R;A25:S,CHEMBL4646510,4
CHEMBL4647810::en0_A1:R,CHEMBL4647810,0
CHEMBL4647810::en1_A1:S,CHEMBL4647810,1
CHEMBL4648616::en0_A25:R,CHEMBL4648616,0
CHEMBL4648616::en1_A25:S,CHEMBL4648616,1
CHEMBL4649457::en0_A10:S;A16:R;A19:R,CHEMBL4649457,0
CHEMBL4649457::en1_A10:R;A16:R;A19:R,CHEMBL4649457,1
CHEMBL4649457::en2_A10:S;A16:S;A19:R,CHEMBL4649457,2
CHEMBL4649457::en3_A10:R;A16:S;A19:R,CHEMBL4649457,3
CHEMBL4649457::en4_A10:S;A16:R;A19:S,CHEMBL4649457,4
CHEMBL4650215::en0_A1:S;A20:R,CHEMBL4650215,0
CHEMBL4650215::en1_A1:R;A20:R,CHEMBL4650215,1
CHEMBL4650215::en2_A1:S;A20:S,CHEMBL4650215,2
CHEMBL4650215::en3_A1:R;A20:S,CHEMBL4650215,3
CHEMBL4650225::en0_A2:R;A12:R;A17:S;A19:S;A35:R;A38:S;A40:R,CHEMBL4650225,0
CHEMBL4650225::en1_A2:S;A12:R;A17:S;A19:S;A35:R;A38:S;A40:R,CHEMBL4650225,1
CHEMBL4650225::en2_A2:R;A12:S;A17:S;A19:S;A35:R;A38:S;A40:R,CHEMBL4650225,2
CHEMBL4650225::en3_A2:S;A12:S;A17:S;A19:S;A35:R;A38:S;A40:R,CHEMBL4650225,3
CHEMBL4650225::en4_A2:R;A12:R;A17:R;A19:S;A35:R;A38:S;A40:R,CHEMBL4650225,4
CHEMBL4650232::en0_A28:R;A30:S;A32:R;A35:R;A42:R,CHEMBL4650232,0
CHEMBL4650232::en1_A28:S;A30:S;A32:R;A35:R;A42:R,CHEMBL4650232,1
CHEMBL4650232::en2_A28:R;A30:R;A32:R;A35:R;A42:R,CHEMBL4650232,2
CHEMBL4650232::en3_A28:S;A30:R;A32:R;A35:R;A42:R,CHEMBL4650232,3
CHEMBL4650232::en4_A28:R;A30:S;A32:S;A35:R;A42:R,CHEMBL4650232,4
CHEMBL4650276::en0_A27:R,CHEMBL4650276,0
CHEMBL4650276::en1_A27:S,CHEMBL4650276,1
CHEMBL4650280::en0_A21:S,CHEMBL4650280,0
CHEMBL4650280::en1_A21:R,CHEMBL4650280,1
CHEMBL4650281::en0_A5:R,CHEMBL4650281,0
CHEMBL4650281::en1_A5:S,CHEMBL4650281,1
CHEMBL4650304::en0_A1:S,CHEMBL4650304,0
CHEMBL4650304::en1_A1:R,CHEMBL4650304,1
CHEMBL4650313::en0_A19:R,CHEMBL4650313,0
CHEMBL4650313::en1_A19:S,CHEMBL4650313,1
CHEMBL4650316::en0_A1:R;A12:S,CHEMBL4650316,0
CHEMBL4650316::en1_A1:S;A12:S,CHEMBL4650316,1
CHEMBL4650316::en2_A1:R;A12:R,CHEMBL4650316,2
CHEMBL4650316::en3_A1:S;A12:R,CHEMBL4650316,3
CHEMBL4650318::en0_A9:S,CHEMBL4650318,0
CHEMBL4650318::en1_A9:R,CHEMBL4650318,1
CHEMBL4650320::en0_A7:S;A9:S;A19:R;A21:S,CHEMBL4650320,0
CHEMBL4650320::en1_A7:R;A9:S;A19:R;A21:S,CHEMBL4650320,1
CHEMBL4650320::en2_A7:S;A9:R;A19:R;A21:S,CHEMBL4650320,2
CHEMBL4650320::en3_A7:R;A9:R;A19:R;A21:S,CHEMBL4650320,3
CHEMBL4650320::en4_A7:S;A9:S;A19:S;A21:S,CHEMBL4650320,4
CHEMBL4650322::en0_A1:R;A2:S;A9:R,CHEMBL4650322,0
CHEMBL4650322::en1_A1:S;A2:S;A9:R,CHEMBL4650322,1
CHEMBL4650322::en2_A1:R;A2:R;A9:R,CHEMBL4650322,2
CHEMBL4650322::en3_A1:S;A2:R;A9:R,CHEMBL4650322,3
CHEMBL4650322::en4_A1:R;A2:S;A9:S,CHEMBL4650322,4
CHEMBL4650323::en0_A8:S,CHEMBL4650323,0
CHEMBL4650323::en1_A8:R,CHEMBL4650323,1
CHEMBL4650325::en0_A10:S;A23:S;A26:S,CHEMBL4650325,0
CHEMBL4650325::en1_A10:R;A23:S;A26:S,CHEMBL4650325,1
CHEMBL4650331::en0_A1:S,CHEMBL4650331,0
CHEMBL4650331::en1_A1:R,CHEMBL4650331,1
CHEMBL4650332::en0_A2:S,CHEMBL4650332,0
CHEMBL4650332::en1_A2:R,CHEMBL4650332,1
CHEMBL4650333::en0_A12:R,CHEMBL4650333,0
CHEMBL4650333::en1_A12:S,CHEMBL4650333,1
CHEMBL4650334::en0_A1:R;A8:R,CHEMBL4650334,0
CHEMBL4650334::en1_A1:S;A8:R,CHEMBL4650334,1
CHEMBL4650334::en2_A1:R;A8:S,CHEMBL4650334,2
CHEMBL4650334::en3_A1:S;A8:S,CHEMBL4650334,3
CHEMBL4650336::en0_A6:R,CHEMBL4650336,0
CHEMBL4650336::en1_A6:S,CHEMBL4650336,1
CHEMBL4650341::en0_A8:S;A14:R;A17:S;A20:S,CHEMBL4650341,0
CHEMBL4650341::en1_A8:R;A14:R;A17:S;A20:S,CHEMBL4650341,1
CHEMBL4650341::en2_A8:S;A14:S;A17:S;A20:R,CHEMBL4650341,2
CHEMBL4650341::en3_A8:R;A14:S;A17:S;A20:R,CHEMBL4650341,3
CHEMBL4650341::en4_A8:S;A14:R;A17:R;A20:R,CHEMBL4650341,4
CHEMBL4650343::en0_A15:R;A17:S;A20:R,CHEMBL4650343,0
CHEMBL4650343::en1_A15:S;A17:S;A20:R,CHEMBL4650343,1
CHEMBL4650349::en0_A16:R,CHEMBL4650349,0
CHEMBL4650349::en1_A16:S,CHEMBL4650349,1
CHEMBL4650352::en0_A14:S,CHEMBL4650352,0
CHEMBL4650352::en1_A14:R,CHEMBL4650352,1
CHEMBL4650359::en0_A5:R;A10:R;A20:R,CHEMBL4650359,0
CHEMBL4650359::en1_A5:S;A10:R;A20:R,CHEMBL4650359,1
CHEMBL4650359::en2_A5:R;A10:S;A20:R,CHEMBL4650359,2
CHEMBL4650359::en3_A5:S;A10:S;A20:R,CHEMBL4650359,3
CHEMBL4650359::en4_A5:R;A10:R;A20:S,CHEMBL4650359,4
CHEMBL4650362::en0_A31:R;A34:S,CHEMBL4650362,0
CHEMBL4650362::en1_A31:S;A34:S,CHEMBL4650362,1
CHEMBL4650362::en2_A31:R;A34:R,CHEMBL4650362,2
CHEMBL4650362::en3_A31:S;A34:R,CHEMBL4650362,3
CHEMBL4650365::en0_A1:R;A12:R,CHEMBL4650365,0
CHEMBL4650365::en1_A1:S;A12:R,CHEMBL4650365,1
CHEMBL4650365::en2_A1:R;A12:S,CHEMBL4650365,2
CHEMBL4650365::en3_A1:S;A12:S,CHEMBL4650365,3
CHEMBL4650368::en0_A21:R,CHEMBL4650368,0
CHEMBL4650368::en1_A21:S,CHEMBL4650368,1
CHEMBL4650521::en0_A1:S;A26:S,CHEMBL4650521,0
CHEMBL4650521::en1_A1:R;A26:S,CHEMBL4650521,1
CHEMBL4650521::en2_A1:S;A26:R,CHEMBL4650521,2
CHEMBL4650521::en3_A1:R;A26:R,CHEMBL4650521,3
CHEMBL4650718::en0_A1:S;A12:S,CHEMBL4650718,0
CHEMBL4650718::en1_A1:R;A12:S,CHEMBL4650718,1
CHEMBL4650718::en2_A1:S;A12:R,CHEMBL4650718,2
CHEMBL4650718::en3_A1:R;A12:R,CHEMBL4650718,3
CHEMBL4650827::en0_A26:S;A29:S,CHEMBL4650827,0
CHEMBL4650827::en1_A26:R;A29:R,CHEMBL4650827,1
CHEMBL465123::en0_A3:S,CHEMBL465123,0
CHEMBL465123::en1_A3:R,CHEMBL465123,1
CHEMBL46618::en0_A4:R;A15:S,CHEMBL46618,0
CHEMBL46618::en1_A4:S;A15:S,CHEMBL46618,1
CHEMBL46618::en2_A4:R;A15:R,CHEMBL46618,2
CHEMBL46618::en3_A4:S;A15:R,CHEMBL46618,3
CHEMBL466246::en0_A2:S;A3:R;A10:S;A15:S;A20:R,CHEMBL466246,0
CHEMBL466246::en1_A2:R;A3:R;A10:S;A15:S;A20:R,CHEMBL466246,1
CHEMBL466246::en2_A2:S;A3:S;A10:S;A15:S;A20:R,CHEMBL466246,2
CHEMBL466246::en3_A2:R;A3:S;A10:S;A15:S;A20:R,CHEMBL466246,3
CHEMBL466246::en4_A2:S;A3:R;A10:R;A15:S;A20:R,CHEMBL466246,4
CHEMBL467058::en0_A11:S;A13:S;A16:R;A23:S;A28:S,CHEMBL467058,0
CHEMBL467058::en1_A11:R;A13:S;A16:R;A23:S;A28:S,CHEMBL467058,1
CHEMBL467058::en2_A11:S;A13:R;A16:R;A23:S;A28:S,CHEMBL467058,2
CHEMBL467058::en3_A11:R;A13:R;A16:R;A23:S;A28:S,CHEMBL467058,3
CHEMBL467058::en4_A11:S;A13:S;A16:S;A23:S;A28:S,CHEMBL467058,4
CHEMBL467084::en0_A1:R,CHEMBL467084,0
CHEMBL467084::en1_A1:S,CHEMBL467084,1
CHEMBL467888::en0_A1:R;A4:R;A5:S,CHEMBL467888,0
CHEMBL467888::en1_A1:S;A4:R;A5:S,CHEMBL467888,1
CHEMBL467888::en2_A1:R;A4:S;A5:S,CHEMBL467888,2
CHEMBL467888::en3_A1:S;A4:S;A5:S,CHEMBL467888,3
CHEMBL467888::en4_A1:R;A4:R;A5:R,CHEMBL467888,4
CHEMBL468154::en0_A1:S;A2:S;A4:S;A6:S;A8:S;A10:S,CHEMBL468154,0
CHEMBL468154::en1_A1:R;A2:S;A4:S;A6:S;A8:R;A10:R,CHEMBL468154,1
CHEMBL468154::en2_A1:S;A2:R;A4:S;A6:S;A8:R;A10:R,CHEMBL468154,2
CHEMBL468154::en3_A1:S;A2:R;A4:R;A6:S;A8:S;A10:R,CHEMBL468154,3
CHEMBL468154::en4_A1:S;A2:S;A4:R;A6:R;A8:S;A10:S,CHEMBL468154,4
CHEMBL469448::en0_A2:S;A4:S;A6:R;A8:R;A10:S,CHEMBL469448,0
CHEMBL469448::en1_A2:R;A4:S;A6:R;A8:R;A10:S,CHEMBL469448,1
CHEMBL469448::en2_A2:S;A4:R;A6:R;A8:R;A10:S,CHEMBL469448,2
CHEMBL469448::en3_A2:R;A4:R;A6:R;A8:R;A10:S,CHEMBL469448,3
CHEMBL469448::en4_A2:S;A4:S;A6:S;A8:R;A10:S,CHEMBL469448,4
CHEMBL469449::en0_A1:S;A3:S;A5:R;A7:R;A9:S,CHEMBL469449,0
CHEMBL469449::en1_A1:R;A3:S;A5:R;A7:R;A9:S,CHEMBL469449,1
CHEMBL469449::en2_A1:S;A3:R;A5:R;A7:R;A9:S,CHEMBL469449,2
CHEMBL469449::en3_A1:R;A3:R;A5:R;A7:R;A9:S,CHEMBL469449,3
CHEMBL469449::en4_A1:S;A3:S;A5:S;A7:R;A9:S,CHEMBL469449,4
CHEMBL469912::en0_A7:S;A12:R;A13:S;A15:R;A29:S,CHEMBL469912,0
CHEMBL469912::en1_A7:R;A12:R;A13:S;A15:R;A29:S,CHEMBL469912,1
CHEMBL469912::en2_A7:S;A12:S;A13:S;A15:R;A29:S,CHEMBL469912,2
CHEMBL469912::en3_A7:R;A12:S;A13:S;A15:R;A29:S,CHEMBL469912,3
CHEMBL469912::en4_A7:S;A12:R;A13:R;A15:R;A29:S,CHEMBL469912,4
CHEMBL470670::en0_A3:S;A6:S;A9:S,CHEMBL470670,0
CHEMBL470670::en1_A3:R;A6:S;A9:S,CHEMBL470670,1
CHEMBL470670::en2_A3:S;A6:R;A9:S,CHEMBL470670,2
CHEMBL470670::en3_A3:R;A6:R;A9:S,CHEMBL470670,3
CHEMBL470670::en4_A3:S;A6:S;A9:R,CHEMBL470670,4
CHEMBL471498::en0_A3:S;A9:R;A14:S,CHEMBL471498,0
CHEMBL471498::en1_A3:R;A9:R;A14:S,CHEMBL471498,1
CHEMBL471498::en2_A3:S;A9:S;A14:S,CHEMBL471498,2
CHEMBL471498::en3_A3:R;A9:S;A14:S,CHEMBL471498,3
CHEMBL471498::en4_A3:S;A9:R;A14:R,CHEMBL471498,4
CHEMBL471737::en0_A20:R,CHEMBL471737,0
CHEMBL471737::en1_A20:S,CHEMBL471737,1
CHEMBL471897::en0_A6:S;A11:R,CHEMBL471897,0
CHEMBL471897::en1_A6:R;A11:R,CHEMBL471897,1
CHEMBL471897::en2_A6:S;A11:S,CHEMBL471897,2
CHEMBL471897::en3_A6:R;A11:S,CHEMBL471897,3
